index,log_lsun,log_lsun_u,t_exp,t_exp_u,t_inner,t_inner_u,v_start,v_start_u
22,8.203576648576755,0.4908759158759751,12.331339272343802,0.3328348180859505,13444.413686892869,0.11110342172321708,5966.116394880853,0.1384303290673774
23,8.580577461601958,0.7003208120010885,13.028007130818496,0.5070017827046239,13553.31204816454,0.1383280120411352,5889.308363722326,0.07442363643527194
24,8.444648236446605,0.6248045758036694,14.512854736048276,0.878213684012069,14974.552481687344,0.4936381204218362,6924.34361334676,0.9369530111222999
25,7.80490884292662,0.2693938016259001,12.834347633961235,0.4585869084903087,16320.364337992338,0.8300910844980844,6994.806281690722,0.9956719014089355
26,7.4171189994541775,0.053954999696765205,12.140177113535401,0.28504427838385027,14762.342334626637,0.44058558365665945,6672.632210831838,0.7271935090265318
27,7.627630570187889,0.17090587232660492,12.115950964824997,0.27898774120624914,16584.074644872155,0.8960186612180389,6672.210473355772,0.7268420611298094
28,8.965901017014717,0.9143894538970654,11.484350035100757,0.12108750877518926,13617.687816751839,0.15442195418795968,6950.070519136126,0.9583920992801049
29,8.445145591539749,0.6250808841887491,11.436838754332287,0.10920968858307178,15866.392199325284,0.7165980498313211,6858.948241974545,0.882456868312121
30,7.825197325880221,0.28066518104456695,11.32039988163085,0.08009997040771255,13545.096895836265,0.1362742239590663,5914.866073248194,0.0957217277068283
31,8.877567814300532,0.8653154523891848,12.235793041468533,0.3089482603671334,13794.455772693704,0.19861394317342573,6294.702415549049,0.4122520129575409
32,7.872025272218023,0.30668070678779047,11.390379911816858,0.09759497795421468,14503.444231841653,0.37586105796041314,6230.470195378807,0.35872516281567257
33,7.505883174329274,0.10326843018292997,13.168749633019685,0.5421874082549212,15186.18712376766,0.5465467809419151,5866.045467522675,0.05503788960222866
34,8.025738295852033,0.39207683102890745,11.324059493954152,0.08101487348853786,14752.81187606857,0.4382029690171426,6276.176229774078,0.3968135248117317
35,7.778372609782483,0.25465144987915733,12.229768705826068,0.30744217645651717,13591.978250011893,0.14799456250297305,6869.088298589233,0.8909069154910279
36,7.577490501301828,0.14305027850101515,14.695594333264683,0.9238985833161709,16502.352131844797,0.875588032961199,6827.952272419048,0.8566268936825403
37,8.622500259292678,0.7236112551625993,11.786729462299258,0.19668236557481455,14398.325694910105,0.3495814237275262,6936.020278257263,0.9466835652143858
38,7.395356929582477,0.041864960879154034,13.153223750230984,0.538305937557746,14779.974400454503,0.44499360011362554,6111.388368689886,0.25949030724157185
39,7.323618051433179,0.002010028573988354,14.803010350576212,0.950752587644053,16922.7191021154,0.9806797755288496,5835.533989284791,0.029611657737325103
40,8.537031042969016,0.6761283572050085,12.867149046762602,0.46678726169065055,14930.383132184303,0.48259578304607587,6907.85100296436,0.9232091691369673
41,8.758687227528572,0.7992706819603186,13.846087947339056,0.711521986834764,14644.268820930574,0.4110672052326434,6398.953144268213,0.49912762022351076
42,8.714046507469266,0.7744702819273701,11.428274117777999,0.10706852944449974,15213.327397622135,0.553331849405534,6392.563045395824,0.49380253782985306
43,8.741525355740833,0.7897363087449073,12.650200123852834,0.4125500309632085,15003.941132037091,0.5009852830092727,6620.0244817912535,0.6833537348260448
44,7.954547009318354,0.35252611628797437,12.520238904776111,0.3800597261940276,13134.090215452896,0.03352255386322378,6646.244483130111,0.7052037359417594
45,8.433807001802714,0.6187816676681744,13.014275273803182,0.5035688184507958,14906.092028250157,0.47652300706253936,6447.912468003141,0.5399270566692844
46,8.733613507566057,0.7853408375366987,11.16029731304052,0.0400743282601298,14054.665354517847,0.26366633862946187,6859.391359578324,0.8828261329819367
47,8.525451780920235,0.669695433844575,12.89306787130296,0.47326696782574007,13299.369934516975,0.07484248362924373,6443.277439397041,0.536064532830868
48,8.046922866830725,0.40384603712818057,12.192061885188737,0.2980154712971843,13544.829904605793,0.13620747615144801,6427.753672192742,0.5231280601606184
49,7.819397634557449,0.2774431303096939,13.934317495503432,0.7335793738758579,16391.609311293185,0.8479023278232966,6785.951949311988,0.8216266244266567
50,7.348069253114517,0.015594029508064544,14.787617295714876,0.9469043239287188,14816.947140282293,0.4542367850705731,6820.277805645845,0.8502315047048704
51,7.555329502096906,0.13073861227605865,13.195943546076773,0.5489858865191933,14007.730153321107,0.2519325383302766,5858.709387818818,0.048924489849014985
52,7.6046963315725495,0.15816462865141656,11.037137778736483,0.009284444684120818,14816.734268842456,0.45418356721061415,6159.769508489958,0.2998079237416318
53,7.884242459207575,0.313468032893097,11.840053388787744,0.2100133471969361,13118.157213837754,0.029539303459438337,6033.884862744009,0.19490405228667473
54,8.335970529179333,0.564428071766296,12.710594155402502,0.4276485388506255,16514.871132807846,0.8787177832019613,5895.80164391235,0.07983470326029207
55,8.089453500899259,0.42747416716625464,14.869054759779004,0.9672636899447509,16589.22433156598,0.8973060828914946,6891.228764553085,0.9093573037942372
56,7.876694840835792,0.30927491157544007,14.951612023947012,0.987903005986753,15414.388556852395,0.6035971392130989,6281.3393421170695,0.4011161184308911
57,7.8498311276530846,0.29435062647393573,13.89855849675643,0.7246396241891071,15807.713024463103,0.7019282561157758,5830.462801588121,0.02538566799010089
58,8.024114679804363,0.3911748221135347,12.034799118790025,0.25869977969750624,16592.205580933965,0.8980513952334918,5818.947197724706,0.015789331437254917
59,7.8622836182999905,0.3012686768333279,14.239343825845022,0.8098359564612556,14263.271657024754,0.31581791425618855,6007.851797345661,0.17320983112138388
60,7.4953023610330645,0.09739020057392467,11.177239308450256,0.04430982711256404,16284.249605756082,0.8210624014390207,6986.056990249957,0.9883808252082976
61,7.32359534464055,0.0019974136891940386,13.420250828789058,0.6050627071972644,16716.82732444691,0.9292068311117274,6016.0683664236885,0.18005697201974036
62,8.82616630929851,0.8367590607213943,14.125822137196845,0.7814555342992111,14026.482170993811,0.2566205427484528,6871.488317844055,0.8929069315367126
63,7.887003892339805,0.31500216241100243,11.497847717781859,0.12446192944546486,16106.760764909093,0.7766901912272732,6424.111929459446,0.5200932745495382
64,7.623034179301523,0.16835232183417914,11.766325050945783,0.19158126273644582,14574.986183886396,0.3937465459715992,5943.587668604955,0.11965639050412902
65,8.383086437242211,0.5906035762456725,14.165283786360211,0.7913209465900529,14466.609853232432,0.36665246330810797,6593.5277649058025,0.6612731374215018
66,8.746668509108616,0.7925936161714537,14.022549348564354,0.7556373371410885,13645.811316788368,0.16145282919709203,6526.922914317681,0.6057690952647339
67,8.651722077695771,0.7398455987198731,12.027565423638334,0.2568913559095837,16832.334813576726,0.9580837033941815,6730.50895919785,0.7754241326648749
68,9.01765977946396,0.9431443219244225,11.616591372733435,0.15414784318335895,16416.250241169324,0.8540625602923309,6472.079276122886,0.5600660634357385
69,7.422690363610742,0.05705020200596733,11.63253419936492,0.1581335498412303,15485.190833290937,0.6212977083227341,6632.154906312984,0.693462421927487
70,7.891040762022446,0.31724486779024785,12.336173304677727,0.3340433261694319,15240.714488323236,0.5601786220808092,6783.231864497165,0.8193598870809707
71,7.584351509530229,0.14686194973901645,12.292736368011406,0.32318409200285136,13030.356288436087,0.0075890721090215996,6371.377634205839,0.4761480285048657
72,8.628972348926608,0.7272068605147819,11.113342041378123,0.028335510344530968,13684.579136325921,0.17114478408148015,5822.284467285119,0.018570389404265475
73,8.869749307459003,0.8609718374772245,11.289119637018231,0.07227990925455763,15654.402311873877,0.6636005779684695,6014.671409564697,0.17889284130391425
74,8.441518826967226,0.6230660149817927,12.337501288655627,0.33437532216390664,13932.04572623017,0.23301143155754223,6181.675316635836,0.3180627638631961
75,7.8073586873167065,0.27075482628705927,12.419141407413436,0.35478535185335913,13270.726050391955,0.06768151259798882,6805.0921454635845,0.8375767878863207
76,9.075890106019155,0.9754945033439755,12.654264728750315,0.4135661821875788,15171.858626321042,0.5429646565802607,6024.405320429868,0.18700443369155695
77,9.083211947389616,0.9795621929942318,11.686703388709574,0.17167584717739337,15455.034101223937,0.6137585253059843,6380.691987657897,0.48390998971491384
78,7.346146018903354,0.014525566057418615,13.400826098067018,0.6002065245167546,13446.727781106356,0.11168194527658915,5843.486344190463,0.036238620158718815
79,8.358122097428618,0.5767344985714549,13.78189503621225,0.6954737590530624,13641.854070836931,0.16046351770923284,6633.091481002083,0.6942429008350692
80,8.324106098972878,0.5578367216515991,14.30238161832692,0.8255954045817303,16448.57614976541,0.8621440374413523,5959.608349632707,0.13300695802725604
81,8.819354175303928,0.8329745418355159,12.968420288145445,0.49210507203636156,13764.094445993194,0.19102361149829838,6382.599925011591,0.4854999375096589
82,7.803811359577937,0.2687840886544095,13.583947075668645,0.6459867689171612,14904.437123957221,0.47610928098930516,5873.819790854769,0.061516492378974386
83,8.94038834066223,0.90021574481235,14.44743283705443,0.8618582092636077,16973.078206228714,0.9932695515571789,6152.332333139396,0.2936102776161632
84,7.728009571901046,0.2266719843894699,12.988149280670392,0.4970373201675977,16228.189230444295,0.8070473076110737,6888.297970477996,0.9069149753983305
85,7.749954909217744,0.2388638384543026,12.221307886703777,0.305326971675944,16160.96793752407,0.7902419843810174,6095.865199436717,0.24655433286393125
86,7.332422978998349,0.006901654999082685,11.120024789057732,0.030006197264432988,14674.227606208817,0.41855690155220393,6519.130173207952,0.5992751443399597
87,8.666346835561201,0.7479704642006677,14.758905034824163,0.9397262587060408,14000.60795381618,0.25015198845404474,6563.751503895688,0.6364595865797404
88,8.703293881575803,0.7684966008754466,13.074977685568081,0.5187444213920203,14707.92660002588,0.42698165000647004,6757.209840276098,0.7976748668967483
89,8.057555178553416,0.4097528769741201,13.989547184386012,0.7473867960965028,15236.875814412506,0.5592189536031267,6618.283085257949,0.681902571048291
90,7.73691295190114,0.23161830661174443,11.376039164061083,0.09400979101527085,16310.721343587684,0.827680335896921,6383.457492337968,0.48621457694830683
91,8.317189169359214,0.5539939829773409,14.844018111482082,0.9610045278705207,14659.503112522943,0.41487577813073606,6228.410089418787,0.35700840784898913
92,8.402447665670218,0.6013598142612321,14.991862982588763,0.997965745647191,16997.10355551031,0.9992758888775777,6936.877908499782,0.9473982570831522
93,8.301938020694397,0.5455211226079985,14.348542224107735,0.8371355560269336,14605.360917598413,0.4013402293996031,6957.704056276181,0.9647533802301507
94,9.079710898236085,0.977617165686714,11.191982127402788,0.04799553185069705,16933.299217225067,0.9833248043062665,6935.352492383225,0.9461270769860203
95,8.92308495913564,0.8906027550753555,11.273270848789894,0.0683177121974734,15090.857017432552,0.5227142543581381,6852.072543284898,0.8767271194040814
96,7.8146627898267,0.27481266101483337,13.311894823052523,0.5779737057631308,13455.873968643258,0.1139684921608144,6113.756878615986,0.2614640655133218
97,8.008394782907603,0.3824415460597792,14.59306139874094,0.8982653496852347,13340.165384482161,0.08504134612054048,6086.316638149535,0.23859719845794547
98,7.477041943755896,0.08724552430883137,12.537030994739263,0.3842577486848159,16830.836582050128,0.9577091455125321,6979.37458550313,0.9828121545859421
99,8.722163712337087,0.7789798401872713,14.863863183246416,0.9659657958116037,16303.207339513341,0.8258018348783355,5976.280440509556,0.14690036709129672
100,8.367285431417221,0.5818252396762338,12.480707699708953,0.3701769249272381,14166.358280244041,0.2915895700610104,6265.215824892585,0.38767985407715444
101,8.794210142794302,0.8190056348857243,14.923003561681,0.98075089042025,14650.97946550361,0.41274486637590213,6684.608256650216,0.7371735472085134
102,8.170255115605007,0.472363953113893,14.506115870726319,0.87652896768158,13208.70514410048,0.05217628602511992,6319.226015815226,0.43268834651268806
103,8.483021415609933,0.6461230086721856,11.932131982781089,0.23303299569527203,13650.0636574257,0.1625159143564251,6449.776992491505,0.541480827076254
104,8.233518581486743,0.507510323048191,11.68118121719392,0.17029530429848005,16933.676491417475,0.9834191228543683,6584.188771684305,0.6534906430702542
105,7.528394690247591,0.11577482791532834,11.693145594014059,0.17328639850351457,14427.148201598395,0.35678705039959857,6822.541799358407,0.8521181661320056
106,7.719946932372928,0.2221927402071825,13.468379606848263,0.6170949017120656,14771.302929971853,0.4428257324929633,6768.868577874609,0.8073904815621743
107,8.211843642552136,0.49546869030674257,11.60859588593079,0.15214897148269735,16642.143027781654,0.9105357569454136,6907.544745946624,0.9229539549555199
108,9.042516894590097,0.956953830327832,14.465291121766796,0.8663227804416992,16501.8448289203,0.8754612072300747,6838.914969103233,0.8657624742526935
109,8.07306072431612,0.4183670690645107,11.558528973745409,0.13963224343635205,14769.969886302739,0.4424924715756846,6513.575810562321,0.5946465088019341
110,9.079855544919935,0.9776975249555201,13.390952201707869,0.597738050426967,14553.085026407458,0.38827125660186435,6666.996723576265,0.722497269646888
111,8.532804016471793,0.673780009150996,13.00173516050008,0.5004337901250202,13423.364263885413,0.10584106597135334,5813.052925626598,0.010877438022165342
112,8.687600185914139,0.7597778810634113,12.392777257066687,0.3481943142666716,15158.356475763263,0.5395891189408155,6688.122080879876,0.7401017340665634
113,8.684642571158907,0.7581347617549483,14.50635046917558,0.8765876172938949,16955.838716424187,0.9889596791060471,6934.156815258964,0.9451306793824702
114,8.961058621784275,0.9116992343245979,11.30975720464918,0.07743930116229536,16674.779973756173,0.918694993439043,6560.534353493533,0.6337786279112776
115,7.856792125930233,0.29821784773901816,13.159529585776781,0.539882396444195,15076.64757202831,0.5191618930070776,6325.377400509147,0.4378145004242895
116,8.406269050050597,0.6034828055836654,12.002722511410367,0.2506806278525917,13809.880893336132,0.2024702233340332,6521.985771228483,0.6016548093570695
117,7.748115078905167,0.23784171050287062,13.251017461549168,0.5627543653872921,14047.414103792196,0.2618535259480491,6261.355412537219,0.38446284378101614
118,8.398075286644454,0.598930714802475,13.457763121757706,0.6144407804394264,16727.92825848792,0.9319820646219797,6463.03519552292,0.5525293296024333
119,8.53576097822597,0.6754227656810946,12.269183201191456,0.317295800297864,13388.193526545892,0.09704838163647311,6891.113744128982,0.9092614534408183
120,7.973348450620275,0.3629713614557084,12.068266602174877,0.26706665054371903,14116.294131669409,0.2790735329173524,6129.795644132149,0.2748297034434576
121,9.084136879997363,0.9800760444429795,12.864810508383426,0.46620262709585647,13882.830198074174,0.22070754951854366,6728.559540679891,0.773799617233243
122,8.689924858681369,0.7610693659340942,13.735592649130961,0.6838981622827403,15150.803555130407,0.5377008887826019,5988.409427162848,0.1570078559690401
123,7.948853657918023,0.3493631432877904,14.491321118491488,0.872830279622872,15377.408678803033,0.5943521697007582,6953.2845935031455,0.961070494585955
124,7.414824004784506,0.05268000265805883,11.669627048126904,0.1674067620317259,15925.433075967469,0.7313582689918671,5855.294434976748,0.04607869581395674
125,8.235410528583106,0.508561404768392,13.884916306100989,0.7212290765252471,14874.362493639448,0.468590623409862,6684.452812986734,0.7370440108222782
126,8.043699556593815,0.4020553092187865,12.453486125750574,0.36337153143764367,15809.657772952045,0.7024144432380112,6479.095460698668,0.5659128839155568
127,7.616086012441042,0.16449222913391204,11.319768907183004,0.07994222679575125,14767.43505930523,0.44185876482630737,5816.552320354369,0.01379360029530774
128,9.010366060262927,0.9390922557016259,13.624012361376687,0.6560030903441719,14188.373153509536,0.2970932883773839,6131.985340135893,0.2766544501132442
129,7.944661250382643,0.3470340279903569,11.46857955374427,0.11714488843606774,14202.333931743771,0.30058348293594284,6573.62179489817,0.6446848290818081
130,7.74658519413665,0.23699177452036146,11.810220797010313,0.20255519925257848,15046.540611638027,0.5116351529095068,5982.816864411249,0.15234738700937478
131,8.026220433364095,0.3923446852022755,14.091936180832086,0.7729840452080216,14660.518865219241,0.41512971630481044,5970.089100841881,0.14174091736823413
132,8.790849385958952,0.8171385477549739,12.235571962255008,0.3088929905637522,16501.710782605256,0.875427695651314,6449.918365229512,0.5415986376912603
133,8.722511831067164,0.7791732394817587,14.741621244312366,0.9354053110780918,13846.630202166685,0.21165755054167146,6989.884661676516,0.9915705513970964
134,8.33861177100738,0.5658954283374337,14.398271470007636,0.849567867501909,13086.102251548738,0.021525562887184546,6680.620343519568,0.7338502862663072
135,8.229762745904427,0.5054237477246823,14.3298212053193,0.8324553013298251,15310.267159969793,0.5775667899924484,5856.549824397071,0.047124853664225363
136,8.022338305777534,0.39018794765418563,14.23596701787625,0.8089917544690627,16448.94338977698,0.862235847444245,6757.860081116194,0.7982167342634948
137,7.822964141213224,0.2794245228962354,12.227923657132145,0.3069809142830364,13863.1709809415,0.21579274523537517,6425.499194759331,0.5212493289661089
138,8.044149931089692,0.40230551727205144,13.798497681528968,0.6996244203822419,16609.887955660994,0.9024719889152486,6989.77547413975,0.9914795617831252
139,7.4955874749373645,0.0975485971874247,14.23706892934613,0.8092672323365324,16285.443409496631,0.8213608523741577,6718.717370132191,0.7655978084434926
140,8.905788357958338,0.8809935321990766,13.560879937538697,0.6402199843846744,14185.319735496803,0.29632993387420103,5803.5183818030755,0.002931984835895962
141,7.685504414902183,0.20305800827899056,14.164218713424146,0.7910546783560367,15189.969928706267,0.5474924821765667,6149.96022282303,0.2916335190191912
142,8.103611048499134,0.4353394713884081,14.829894610771074,0.9574736526927687,13467.927451682925,0.11698186292073132,5818.666703749715,0.015555586458096404
143,9.014390441785775,0.9413280232143201,12.523908467429692,0.3809771168574231,16864.461303991488,0.9661153259978719,6182.12725960665,0.31843938300554187
144,8.26141656286708,0.5230092015928225,12.767550038479175,0.44188750961979406,14082.28099213042,0.270570248032605,6774.48652188014,0.8120721015667831
145,8.248676052296236,0.5159311401645756,12.845104745432646,0.46127618635816137,13790.746710408293,0.19768667760207348,6830.281737828436,0.85856811485703
146,9.003674061924087,0.9353744788467153,13.764306060102783,0.6910765150256956,13763.122776350832,0.19078069408770826,5875.387833747182,0.06282319478931864
147,8.580527767272049,0.7002932040400268,12.40962284825708,0.3524057120642696,15647.541948038946,0.6618854870097365,6326.0090566643175,0.43834088055359766
148,8.389476028829657,0.5941533493498099,11.97736090766887,0.24434022691721768,13470.23826804075,0.11755956701018733,6762.58434142674,0.8021536178556166
149,8.937478323144067,0.8985990684133703,12.288838707423903,0.32220967685597557,16006.154171114147,0.7515385427785366,5825.703603212243,0.021419669343535785
150,8.911304326310958,0.884057959061644,13.283066900078204,0.5707667250195512,14190.793423235993,0.29769835580899806,6619.650091451543,0.6830417428762858
151,7.536707677715765,0.12039315428653607,12.353862782173076,0.338465695543269,15950.690718724276,0.7376726796810692,6306.375684676257,0.4219797372302142
152,7.549244966794748,0.12735831488597116,11.407829638713107,0.10195740967827671,14165.800529257865,0.2914501323144665,6083.236228809921,0.23603019067493403
153,7.884927464410794,0.31384859133932996,11.7655199314911,0.19137998287277525,13829.588829424001,0.2073972073560003,6117.248016887803,0.264373347406502
154,8.059463566726182,0.4108130926256567,14.620729119528093,0.9051822798820232,14306.85024289963,0.3267125607249076,6613.3604738613485,0.6778003948844574
155,8.1128158826895,0.44045326816083297,12.570259816862114,0.3925649542155286,16687.614979923703,0.921903744980926,5806.877848763462,0.005731540636217947
156,8.597702575848977,0.7098347643605436,12.307081038472237,0.3267702596180593,16663.477704506917,0.9158694261267292,6714.21790349058,0.7618482529088169
157,8.225203550372342,0.5028908613179675,13.541689572769636,0.6354223931924089,16643.16023118574,0.9107900577964347,5871.105100717409,0.05925425059784062
158,7.7583149065684465,0.2435082814269146,14.013466967454717,0.7533667418636791,14096.369900867112,0.27409247521677804,6420.612326143623,0.5171769384530192
159,8.28488466447848,0.5360470358213779,13.181489587574161,0.5453723968935401,15488.703382866563,0.6221758457166409,6509.95239250298,0.5916269937524833
160,8.166632434822771,0.4703513526793175,11.718692351141721,0.17967308778543034,14988.935273910334,0.4972338184775834,6242.104258200101,0.36842021516675116
161,7.640384917212842,0.17799162067380103,13.712117007786963,0.6780292519467408,13158.81545965166,0.03970386491291478,5897.132000217018,0.08094333351418126
162,8.364884721527707,0.5804915119598371,13.704217593518937,0.6760543983797341,16650.344086210454,0.9125860215526136,5926.334854227676,0.10527904518973019
163,8.661358369735463,0.7451990942974801,11.170404723175963,0.04260118079399078,14773.403714115368,0.44335092852884184,6635.433904539276,0.696194920449397
164,8.71851431603334,0.7769523977963007,14.777090482159773,0.9442726205399433,14404.748886681728,0.3511872216704319,6705.968549770443,0.7549737914753689
165,8.656231750703956,0.742350972613309,14.870771034662107,0.967692758665527,16046.59563523338,0.7616489088083449,6047.545322434955,0.20628776869579535
166,8.33910697464503,0.5661705414694612,12.818893105913553,0.4547232764783884,13131.545247993796,0.03288631199844905,6741.000326793757,0.7841669389947974
167,8.375172366526284,0.5862068702923801,13.879944445587013,0.7199861113967532,13959.4120901811,0.23985302254527507,6314.859308695378,0.4290494239128152
168,9.064255242897524,0.9690306904986248,13.970174443533239,0.7425436108833097,16876.070677128755,0.9690176692821887,6856.531996456848,0.8804433303807063
169,9.026812559312113,0.9482291996178402,13.476770525710783,0.6191926314276961,13397.812199978182,0.0994530499945454,6521.245498505783,0.601037915421486
170,8.432646626643239,0.6181370148017996,11.799293178340651,0.1998232945851628,15540.10792030749,0.6350269800768725,6401.636941665805,0.5013641180548382
171,7.573103824130149,0.1406132356278602,14.843468249912323,0.9608670624780807,15441.40579408235,0.6103514485205875,6897.171707874878,0.9143097565623985
172,7.436448207136277,0.06469344840904279,14.834130770173648,0.9585326925434121,15523.862338731284,0.6309655846828208,6243.23226290045,0.3693602190837084
173,8.535227927661053,0.6751266264783632,13.629877856401759,0.6574694641004396,15354.00739642897,0.5885018491072422,6673.685952843112,0.7280716273692599
174,7.902502759447168,0.32361264413731605,13.902308987334145,0.7255772468335362,14466.058421516427,0.36651460537910674,5968.529478711917,0.14044123225993077
175,9.039298122331585,0.9551656235175475,11.834748132466194,0.20868703311654857,15058.24805937511,0.5145620148437773,6305.085551691657,0.4209046264097144
176,8.138030289890592,0.45446127216144017,14.278696752452309,0.8196741881130774,15196.093646719703,0.5490234116799256,6369.595826078721,0.47466318839893407
177,7.595237030996239,0.15290946166457742,12.325801186480899,0.33145029662022474,14750.145514141439,0.43753637853535965,6600.255440292539,0.6668795335771157
178,8.238203963940238,0.5101133133001322,14.008920273433052,0.7522300683582629,16169.036163418508,0.792259040854627,6210.266955974123,0.341889129978436
179,8.050700637860066,0.40594479881114753,12.706877837696862,0.4267194594242152,14675.596073135166,0.4188990182837916,6161.534834680326,0.3012790289002716
180,8.897407855458695,0.8763376974770533,14.909218597871735,0.9773046494679338,15985.060394363456,0.7462650985908639,5923.341067202192,0.10278422266849296
181,8.651546433632234,0.739748018684575,12.254233839026309,0.31355845975657737,14899.602597020177,0.47490064925504416,6347.019338926182,0.4558494491051519
182,7.39241266585194,0.040229258806633195,14.739378486490676,0.9348446216226691,16799.621517101186,0.9499053792752963,6198.196114468472,0.33183009539039343
183,8.79287882462154,0.8182660136786338,11.023774374951213,0.005943593737803177,13256.625283933738,0.0641563209834346,5900.71696565388,0.08393080471156678
184,7.870460118114795,0.30581117673044145,14.340500386107161,0.8351250965267902,14162.123141133718,0.29053078528342946,6339.52824252543,0.4496068687711914
185,8.211820985877564,0.4954561032653132,14.438801222368182,0.8597003055920455,15902.1762344398,0.7255440586099497,5947.44613767974,0.12287178139978316
186,8.785336314576348,0.8140757303201942,11.969068369827244,0.242267092456811,13214.155593155587,0.053538898288896686,5871.729994088275,0.05977499507356254
187,8.197367860229525,0.48742658901640257,14.811361815595115,0.9528404538987788,16061.99684752109,0.7654992118802726,6196.512388037374,0.33042699003114473
188,8.15599908945817,0.4644439385878726,11.745297093078012,0.18632427326950318,16885.805377273362,0.9714513443183407,6149.11256677499,0.29092713897915823
189,8.240650303013043,0.5114723905628019,14.945496370104937,0.9863740925262345,13755.2149026798,0.18880372566994985,6586.330828740976,0.6552756906174804
190,7.415693821509203,0.05316323417177926,13.151173216905228,0.537793304226307,14286.743283627406,0.32168582090685127,6906.382624262307,0.9219855202185894
191,8.157625934222473,0.4653477412347071,12.46719424444927,0.36679856111231746,13653.07101112129,0.16326775278032268,6032.954787909935,0.19412898992494543
192,8.259920875374076,0.5221782640967098,11.615305589886438,0.1538263974716093,16749.775184685626,0.9374437961714063,5945.938168466534,0.12161514038877841
193,8.71472586025595,0.7748477001421947,11.32054146260009,0.08013536565002266,13770.654431907149,0.19266360797678728,6107.3192457004425,0.25609937141703576
194,8.487610823484433,0.6486726797135741,14.239749433601993,0.8099373584004983,15863.197735041786,0.7157994337604463,6922.741627716003,0.9356180230966693
195,7.717191569755025,0.22066198319723618,14.518653232960503,0.879663308240126,14650.213561903347,0.4125533904758367,6397.857714100431,0.49821476175035884
196,7.6718371614316325,0.19546508968424015,14.132916916947202,0.7832292292368005,14080.951170958977,0.27023779273974424,6118.4565182383985,0.26538043186533233
197,9.029327819318437,0.9496265662880216,14.812247020945339,0.953061755236335,15296.612288953525,0.5741530722383812,6357.660442710366,0.46471703559197153
198,7.957578899950715,0.3542104999726192,14.146954465261302,0.7867386163153256,15200.255872987813,0.5500639682469534,6832.995860433823,0.860829883694852
